,player,info_state,actions
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 2 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 2 3 ","{'Player 0 chose: 5': 0.3334673304991139, 'Player 0 chose: 4': 0.3330653390017749, 'Player 0 chose: 3': 0.33346733049911126}"
"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.33147734136866475, 'Player 1 chose: 4': 0.3367588833098837, 'Player 1 chose: 3': 0.33147734136866924, 'Player 1 chose: 2': 9.547798426079508e-05, 'Player 1 chose: 1': 9.547798426079508e-05, 'Player 1 chose: 0': 9.547798426079508e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 2 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 2 4 ","{'Player 0 chose: 5': 0.4986005756481734, 'Player 0 chose: 4': 0.002798848703653179, 'Player 0 chose: 3': 0.4986005756481734}"
"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.07345660267510784, 'Player 1 chose: 4': 0.7734288245418544, 'Player 1 chose: 3': 0.07345660267510784, 'Player 1 chose: 2': 0.02655265670264333, 'Player 1 chose: 1': 0.02655265670264333, 'Player 1 chose: 0': 0.02655265670264333}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 2 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 2 5 ","{'Player 0 chose: 5': 0.4986005756481734, 'Player 0 chose: 4': 0.002798848703653179, 'Player 0 chose: 3': 0.4986005756481734}"
"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.07345660267510784, 'Player 1 chose: 4': 0.7734288245418544, 'Player 1 chose: 3': 0.07345660267510784, 'Player 1 chose: 2': 0.02655265670264333, 'Player 1 chose: 1': 0.02655265670264333, 'Player 1 chose: 0': 0.02655265670264333}"
"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 0 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 4': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 0 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 0 3 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 1 ","{'Player 0 chose: 5': 0.5006102397200433, 'Player 0 chose: 4': 0.49938976027995674}"
"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 0 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 0 3 ","{'Player 1 chose: 5': 0.5001997829255724, 'Player 1 chose: 4': 0.4996553194085151, 'Player 1 chose: 3': 3.6224416478106604e-05, 'Player 1 chose: 2': 3.6224416478106604e-05, 'Player 1 chose: 1': 3.6224416478106604e-05, 'Player 1 chose: 0': 3.6224416478106604e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 2 ","{'Player 0 chose: 5': 0.5000755517835016, 'Player 0 chose: 4': 0.4999244482164984}"
"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 0 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 0 3 ","{'Player 1 chose: 5': 0.5003801317406426, 'Player 1 chose: 4': 0.4994479594553758, 'Player 1 chose: 3': 4.297720099540818e-05, 'Player 1 chose: 2': 4.297720099540818e-05, 'Player 1 chose: 1': 4.297720099540818e-05, 'Player 1 chose: 0': 4.297720099540818e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 4 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 4': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 0 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 0 3 ","{'Player 1 chose: 5': 0.4468946865947134, 'Player 1 chose: 4': 0.4468946865947134, 'Player 1 chose: 3': 0.026552656702643323, 'Player 1 chose: 2': 0.026552656702643323, 'Player 1 chose: 1': 0.026552656702643323, 'Player 1 chose: 0': 0.026552656702643323}"
"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 2 5 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 4': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 0 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 0 3 ","{'Player 1 chose: 5': 0.4468946865947134, 'Player 1 chose: 4': 0.4468946865947134, 'Player 1 chose: 3': 0.026552656702643323, 'Player 1 chose: 2': 0.026552656702643323, 'Player 1 chose: 1': 0.026552656702643323, 'Player 1 chose: 0': 0.026552656702643323}"
"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 0 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 0 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 0 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 1 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 0 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 0 4 ","{'Player 1 chose: 5': 0.9998188779176095, 'Player 1 chose: 4': 3.6224416478106604e-05, 'Player 1 chose: 3': 3.6224416478106604e-05, 'Player 1 chose: 2': 3.6224416478106604e-05, 'Player 1 chose: 1': 3.6224416478106604e-05, 'Player 1 chose: 0': 3.6224416478106604e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 2 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 0 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 0 4 ","{'Player 1 chose: 5': 0.9997851139950229, 'Player 1 chose: 4': 4.2977200995408026e-05, 'Player 1 chose: 3': 4.2977200995408026e-05, 'Player 1 chose: 2': 4.2977200995408026e-05, 'Player 1 chose: 1': 4.2977200995408026e-05, 'Player 1 chose: 0': 4.2977200995408026e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 3 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 0 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 0 4 ","{'Player 1 chose: 5': 0.9995226100786961, 'Player 1 chose: 4': 9.547798426079523e-05, 'Player 1 chose: 3': 9.547798426079523e-05, 'Player 1 chose: 2': 9.547798426079523e-05, 'Player 1 chose: 1': 9.547798426079523e-05, 'Player 1 chose: 0': 9.547798426079523e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 4 
Estimator Guesses: 2 5 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 0 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 5 
Coin Player Choices: 0 4 ","{'Player 1 chose: 5': 0.8672367164867835, 'Player 1 chose: 4': 0.02655265670264332, 'Player 1 chose: 3': 0.02655265670264332, 'Player 1 chose: 2': 0.02655265670264332, 'Player 1 chose: 1': 0.02655265670264332, 'Player 1 chose: 0': 0.02655265670264332}"
"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 0 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 0 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 0 
Coin Player Choices: 0 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 1 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 0 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 1 
Coin Player Choices: 0 5 ","{'Player 1 chose: 5': 0.9998188779176095, 'Player 1 chose: 4': 3.6224416478106604e-05, 'Player 1 chose: 3': 3.6224416478106604e-05, 'Player 1 chose: 2': 3.6224416478106604e-05, 'Player 1 chose: 1': 3.6224416478106604e-05, 'Player 1 chose: 0': 3.6224416478106604e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 2 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 0 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 2 
Coin Player Choices: 0 5 ","{'Player 1 chose: 5': 0.9997851139950229, 'Player 1 chose: 4': 4.2977200995408026e-05, 'Player 1 chose: 3': 4.2977200995408026e-05, 'Player 1 chose: 2': 4.2977200995408026e-05, 'Player 1 chose: 1': 4.2977200995408026e-05, 'Player 1 chose: 0': 4.2977200995408026e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 3 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 0 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 3 
Coin Player Choices: 0 5 ","{'Player 1 chose: 5': 0.9995226100786961, 'Player 1 chose: 4': 9.547798426079523e-05, 'Player 1 chose: 3': 9.547798426079523e-05, 'Player 1 chose: 2': 9.547798426079523e-05, 'Player 1 chose: 1': 9.547798426079523e-05, 'Player 1 chose: 0': 9.547798426079523e-05}"
"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 5 
Estimator Guesses: 2 4 ",{'Player 0 chose: 5': 1.0}
"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 0 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 2 4 
Coin Player Choices: 0 5 ","{'Player 1 chose: 5': 0.8672367164867835, 'Player 1 chose: 4': 0.026552656702643323, 'Player 1 chose: 3': 0.026552656702643323, 'Player 1 chose: 2': 0.026552656702643323, 'Player 1 chose: 1': 0.026552656702643323, 'Player 1 chose: 0': 0.026552656702643323}"
"Current player: 0
Round: 2
Coin Player Choices: 0 
Estimator Guesses: 3 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 0 
Estimator Guesses: 3 ","{'Player 0 chose: 5': 0.0005429154473376098, 'Player 0 chose: 4': 0.0005429154473376098, 'Player 0 chose: 3': 0.4097102204648118, 'Player 0 chose: 2': 0.3119508527057895, 'Player 0 chose: 1': 0.2772530959347235}"
"Current player: 1
Round: 2
Estimator Guesses: 3 
Coin Player Choices: 0 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 3 
Coin Player Choices: 0 ","{'Player 1 chose: 5': 0.0008379605736645404, 'Player 1 chose: 4': 0.0008379605736645404, 'Player 1 chose: 3': 0.16666223324414772, 'Player 1 chose: 2': 0.37942402300329314, 'Player 1 chose: 1': 0.45188853062804313, 'Player 1 chose: 0': 0.0003492919771868155}"
"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.25, 'Player 0 chose: 4': 0.25, 'Player 0 chose: 3': 0.25, 'Player 0 chose: 2': 0.25}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 0 1 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 0 1 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.25045498716896275, 'Player 0 chose: 4': 0.25045498716896264, 'Player 0 chose: 3': 0.24983803388566803, 'Player 0 chose: 2': 0.24925199177640645}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 0 1 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 0 1 ","{'Player 1 chose: 5': 0.2513494519703594, 'Player 1 chose: 4': 0.2513494519703598, 'Player 1 chose: 3': 0.24891115016846188, 'Player 1 chose: 2': 0.24808308430061005, 'Player 1 chose: 1': 0.00015343079510448028, 'Player 1 chose: 0': 0.00015343079510448028}"
"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.2450408059130342, 'Player 0 chose: 4': 0.24504080591303165, 'Player 0 chose: 3': 0.25564583481658637, 'Player 0 chose: 2': 0.2542725533573478}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 0 1 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 0 1 ","{'Player 1 chose: 5': 0.25299088924556634, 'Player 1 chose: 4': 0.25299088924556995, 'Player 1 chose: 3': 0.23630935986310225, 'Player 1 chose: 2': 0.2570102591081865, 'Player 1 chose: 1': 0.00034930126878748104, 'Player 1 chose: 0': 0.00034930126878748104}"
"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 4 ","{'Player 0 chose: 5': 0.33243502706867395, 'Player 0 chose: 4': 0.33243502706867395, 'Player 0 chose: 3': 0.0020016099247130263, 'Player 0 chose: 2': 0.3331283359379392}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 0 1 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 0 1 ","{'Player 1 chose: 5': 0.16151259919870428, 'Player 1 chose: 4': 0.16151259919870428, 'Player 1 chose: 3': 0.37651693132376785, 'Player 1 chose: 2': 0.16151259919870428, 'Player 1 chose: 1': 0.06947263554005968, 'Player 1 chose: 0': 0.06947263554005968}"
"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 1 
Estimator Guesses: 3 5 ","{'Player 0 chose: 5': 0.33243502706867395, 'Player 0 chose: 4': 0.33243502706867395, 'Player 0 chose: 3': 0.0020016099247130263, 'Player 0 chose: 2': 0.3331283359379392}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 0 1 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 0 1 ","{'Player 1 chose: 5': 0.16151259919870428, 'Player 1 chose: 4': 0.16151259919870428, 'Player 1 chose: 3': 0.37651693132376785, 'Player 1 chose: 2': 0.16151259919870428, 'Player 1 chose: 1': 0.06947263554005968, 'Player 1 chose: 0': 0.06947263554005968}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 3': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.333447634049852, 'Player 0 chose: 4': 0.3331047319002959, 'Player 0 chose: 3': 0.33344763404985217}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.33161777340964094, 'Player 1 chose: 4': 0.3363779729388979, 'Player 1 chose: 3': 0.33161777340964, 'Player 1 chose: 2': 0.00012882674727377353, 'Player 1 chose: 1': 0.00012882674727377353, 'Player 1 chose: 0': 0.00012882674727377353}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.3357239081734567, 'Player 0 chose: 4': 0.3285521836531787, 'Player 0 chose: 3': 0.3357239081733646}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.3304372119043317, 'Player 1 chose: 4': 0.3380776723848923, 'Player 1 chose: 3': 0.33043721190441355, 'Player 1 chose: 2': 0.000349301268787481, 'Player 1 chose: 1': 0.000349301268787481, 'Player 1 chose: 0': 0.000349301268787481}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 4 ","{'Player 0 chose: 5': 0.49859654496922007, 'Player 0 chose: 4': 0.002806910061559894, 'Player 0 chose: 3': 0.49859654496922007}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.19219258708491913, 'Player 1 chose: 4': 0.40719691920998263, 'Player 1 chose: 3': 0.19219258708491913, 'Player 1 chose: 2': 0.06947263554005968, 'Player 1 chose: 1': 0.06947263554005968, 'Player 1 chose: 0': 0.06947263554005968}"
"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 2 
Estimator Guesses: 3 5 ","{'Player 0 chose: 5': 0.49859654496922007, 'Player 0 chose: 4': 0.002806910061559894, 'Player 0 chose: 3': 0.49859654496922007}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 0 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 0 2 ","{'Player 1 chose: 5': 0.19219258708491913, 'Player 1 chose: 4': 0.40719691920998263, 'Player 1 chose: 3': 0.19219258708491913, 'Player 1 chose: 2': 0.06947263554005968, 'Player 1 chose: 1': 0.06947263554005968, 'Player 1 chose: 0': 0.06947263554005968}"
"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 0 3 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 4': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 0 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 0 3 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
